,주소,스타벅스입점,광역시도,시도
1189,"경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)054-275-8613",1,경상북도,포항시
1190,경상북도 포항시 남구 중흥로 77 (상도동) 밸류플러스복합빌딩054-272-0671,1,경상북도,포항시
1191,경상북도 포항시 남구 시청로 5 (대잠동)054-272-9737,1,경상북도,포항시
1192,경상북도 문경시 새재로 906 (문경읍)054-571-5760,1,경상북도,문경시
1193,경상북도 김천시 혁신3로 26 (율곡동)054-435-3341,1,경상북도,김천시
1194,경상북도 김천시 시청로 47 (대신동)054-431-2215,1,경상북도,김천시
1195,경상북도 안동시 서동문로 173 (삼산동)054-854-8907,1,경상북도,안동시
1196,경상북도 안동시 경북대로 379 (옥동)054-857-9821,1,경상북도,안동시
1197,경상북도 포항시 북구 새천년대로 1255 (장성동)054-241-3349,1,경상북도,포항시
1198,경상북도 포항시 북구 장량로 162 (양덕동)054-253-9890,1,경상북도,포항시
1199,경상북도 포항시 북구 불종로 41 (신흥동)054-252-8744,1,경상북도,포항시
1200,경상북도 포항시 북구 삼호로 186 (항구동)054-232-8366,1,경상북도,포항시
1201,전라남도 광양시 중마중앙로 143 061-795-3295,1,전라남도,광양시
1202,전라남도 목포시 영산로 495061-273-3718,1,전라남도,목포시
1203,전라남도 목포시 백년대로 293 (상동)061-285-3408,1,전라남도,목포시
1204,전라남도 목포시 고하대로 694 (산정동)061-274-3201,1,전라남도,목포시
1205,전라남도 목포시 백년대로375번길 1 (옥암동)061-287-8784,1,전라남도,목포시
1206,전라남도 목포시 미항로 137 (상동)061-283-9636,1,전라남도,목포시
1207,전라남도 무안군 남악3로82번길 11061-283-8841,1,전라남도,무안군
1208,전라남도 순천시 연향번영길 118 (연향동)061-722-3393,1,전라남도,순천시
1209,전라남도 순천시 해룡면 향매로 97 061-723-3558,1,전라남도,순천시
1210,전라남도 순천시 왕지2길 17 (왕지동)061-723-3371,1,전라남도,순천시
1211,전라남도 순천시 비봉2길 9 (조례동)061-727-8404,1,전라남도,순천시
1212,전라남도 여수시 이순신 광장로 192061-662-3677,1,전라남도,여수시
1213,전라남도 여수시 예울마루로 37-53 (웅천동)061-683-3510,1,전라남도,여수시
1214,전라남도 여수시 좌수영로 482 (둔덕동)061-653-3261,1,전라남도,여수시
1215,전라남도 여수시 여문1로 49 (여서동)061-654-8727,1,전라남도,여수시
1216,전라남도 여수시 망마로 39 (학동)061-686-8452,1,전라남도,여수시
1217,전라남도 나주시 상야1길 21 (빛가람동)061-336-3276,1,전라남도,나주시
1218,전라북도 익산시 선화로 106 (모현동1가)063-837-3670,1,전라북도,익산시
1219,전라북도 익산시 무왕로 1005 (영등동)063-851-3341,1,전라북도,익산시
1220,전라북도 익산시 무왕로 1052 (영등동)063-836-7481,1,전라북도,익산시
1221,전라북도 전주시 송천중앙로 228063-278-3578,1,전라북도,전주시
1222,전라북도 전주시 덕진구 기지로 68 (중동)063-224-3577,1,전라북도,전주시
1223,전라북도 전주시 덕진구 기린대로 491 (덕진동1가)063-271-3481,1,전라북도,전주시
1224,전라북도 전주시 덕진구 명륜4길 12 (덕진동1가)063-251-8511,1,전라북도,전주시
1225,전라북도 전주시 완산구 모악로 4696 (평화동2가)063-226-3580,1,전라북도,전주시
1226,전라북도 전주시 완산구 백제대로 242 (중화산동2가)063-237-3457,1,전라북도,전주시
1227,전라북도 전주시 완산구 용머리로 7 (효자동1가)063-224-8973,1,전라북도,전주시
1228,전라북도 전주시 완산구 서신로 104 (서신동)063-252-8990,1,전라북도,전주시
1229,전라북도 전주시 완산구 유연로 288 (중화산동2가)063-226-6939,1,전라북도,전주시
1230,전라북도 전주시 완산구 홍산로 238 (효자동2가)063-236-8897,1,전라북도,전주시
1231,전라북도 전주시 완산구 팔달로 123 (전동)063-282-9882,1,전라북도,전주시
1232,전라북도 전주시 완산구 홍산중앙로 22 (효자동3가)063-228-8750,1,전라북도,전주시
1233,전라북도 전주시 완산구 전주객사4길 44-18 (고사동)063-287-8462,1,전라북도,전주시
1234,전라북도 정읍시 충정로 271 (수성동)063-532-3324,1,전라북도,정읍시
1235,전라북도 군산시 수송로 195 (수송동)063-468-9454,1,전라북도,군산시
1236,전라북도 군산시 황룡로 7 (미룡동)063-467-8540,1,전라북도,군산시
1237,충청남도 공주시 반포면 동학사1로 114 042-822-3623,1,충청남도,공주시
1238,충청남도 공주시 번영1로 113 (신관동)041-881-8736,1,충청남도,공주시
1239,충청남도 논산시 중앙로398번길 13-10041-734-8961,1,충청남도,논산시
1240,충청남도 서산시 나무장1길 22 (예천동)041-668-3517,1,충청남도,서산시
1241,"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)041-664-9685",1,충청남도,서산시
1242,충청남도 천안시 동남구 만남로 43 (신부동)041-569-3717,1,충청남도,천안시
1243,충청남도 천안시 동남구 청수14로 102 (청당동)041-556-3495,1,충청남도,천안시
1244,충청남도 천안시 동남구 안서3길 3 (안서동)041-523-3423,1,충청남도,천안시
1245,충청남도 천안시 동남구 신부15길 3 (신부동)041-552-3242,1,충청남도,천안시
1246,충청남도 천안시 동남구 만남로 9 (신안동)041-553-3720,1,충청남도,천안시
1247,충청남도 천안시 서북구 삼성대로 20 (백석동)041-566-3828,1,충청남도,천안시
1248,충청남도 천안시 서북구 불당34길 2 (불당동)041-523-3657,1,충청남도,천안시
1249,충청남도 천안시 서북구 서부대로 405 (쌍용동)041-576-3647,1,충청남도,천안시
1250,충청남도 천안시 서북구 불당22대로 67 (불당동)041-561-3572,1,충청남도,천안시
1251,충청남도 천안시 서북구 충무로 133 (쌍용동)041-575-3472,1,충청남도,천안시
1252,충청남도 천안시 서북구 불당33길 24 (불당동)041-569-3390,1,충청남도,천안시
1253,충청남도 천안시 서북구 동서대로 154 (성정동)041-572-7858,1,충청남도,천안시
1254,충청남도 천안시 서북구 불당4로 91 (불당동)041-567-9886,1,충청남도,천안시
1255,충청남도 천안시 서북구 부성4길 3 (부성1동)041-556-7484,1,충청남도,천안시
1256,충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층041-577-8388,1,충청남도,천안시
1257,충청남도 계룡시 엄사면 번영로 6 042-551-3420,1,충청남도,계룡시
1258,충청남도 당진시 서해로 6283 (시곡동)041-358-3628,1,충청남도,당진시
1259,"충청남도 당진시 시청1로 78, 1층 (읍내동)041-357-8690",1,충청남도,당진시
1260,충청남도 아산시 배방읍 배방로 22 041-549-3696,1,충청남도,아산시
1261,충청남도 아산시 탕정면 탕정면로 10 041-544-3486,1,충청남도,아산시
1262,충청남도 아산시 어의정로 117 (용화동)041-544-3386,1,충청남도,아산시
1263,충청남도 아산시 번영로 232 (모종동)041-543-8962,1,충청남도,아산시
1264,충청북도 청주시 상당구 1순환로 1243 (용암동)043-288-3616,1,충청북도,청주시
1265,충청북도 청주시 상당구 산성로 129 (용담동)043-221-3441,1,충청북도,청주시
1266,충청북도 청주시 상당구 무심동로392번길 20 (서문동)043-224-8513,1,충청북도,청주시
1267,충청북도 충주시 국원대로 208-1 (금릉동)043-846-3441,1,충청북도,충주시
1268,충청북도 충주시 봉계13길 2 (봉방동)043-843-3444,1,충청북도,충주시
1269,충청북도 충주시 계명대로 227 (연수동)043-846-8590,1,충청북도,충주시
1270,"충청북도 충주시 예성로 151 C&C몰 106호,107호 (성서동)043-853-8572",1,충청북도,충주시
1271,충청북도 제천시 의림대로 181 (중앙로2가)043-642-3451,1,충청북도,제천시
1272,충청북도 청주시 흥덕구 오송읍 오송생명로 220 043-232-3491,1,충청북도,청주시
1273,충청북도 청주시 흥덕구 1순환로 514 (봉명동)043-262-3165,1,충청북도,청주시
1274,충청북도 청주시 흥덕구 강서로 121 (강서동)043-237-8743,1,충청북도,청주시
1275,충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설043-234-8385,1,충청북도,청주시
1276,충청북도 청주시 흥덕구 직지대로 308 (복대동)043-909-4077,1,충청북도,청주시
1277,충청북도 청주시 흥덕구 풍산로 15 (가경동)043-232-8407,1,충청북도,청주시
1278,충청북도 청주시 서원구 사직대로 302 (사직동)043-260-3616,1,충청북도,청주시
1279,충청북도 청주시 서원구 복대로 5 (개신동)043-235-8964,1,충청북도,청주시
1280,충청북도 청주시 서원구 내수동로 113 (사창동)043-272-8546,1,충청북도,청주시
1281,"충청북도 청주시 청원구 오창읍 중심상업1로 20 101,102,103,104호043-216-3347",1,충청북도,청주시
1282,충청북도 청주시 청원구 충청대로107번길 8 (율량동)043-211-8978,1,충청북도,청주시
1283,충청북도 청주시 청원구 오창읍 과학산업2로 385 385043-216-8612,1,충청북도,청주시
1284,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29064-908-1729,1,제주특별자치도,서귀포시
1285,제주특별자치도 서귀포시 대정읍 에듀시티로 36 064-792-3371,1,제주특별자치도,서귀포시
1286,제주특별자치도 서귀포시 성산읍 일출로 80 064-782-3273,1,제주특별자치도,서귀포시
1287,제주특별자치도 서귀포시 천제연로 95(색달동)064-738-8915,1,제주특별자치도,서귀포시
1288,제주특별자치도 서귀포시 중정로 53 (서귀동)064-763-8707,1,제주특별자치도,서귀포시
1289,제주특별자치도 서귀포시 형제해안로 322 (상모리)064-792-8731,1,제주특별자치도,서귀포시
1290,제주특별자치도 서귀포시 일주서로 11 (강정동)064-738-5943,1,제주특별자치도,서귀포시
1291,"제주특별자치도 서귀포시 성산읍 일출로 284-5, 1,2층064-782-8535",1,제주특별자치도,서귀포시
1292,제주특별자치도 서귀포시 중문관광로110번길 32 (색달동)064-738-8510,1,제주특별자치도,서귀포시
1293,제주특별자치도 제주시 중앙로 215 (이도이동)064-756-3511,1,제주특별자치도,제주시
1294,제주특별자치도 제주시 조천읍 조함해안로 522 064-783-3537,1,제주특별자치도,제주시
1295,제주특별자치도 제주시 연북로 12 (노형동)064-746-3367,1,제주특별자치도,제주시
1296,제주특별자치도 제주시 애월읍 애월해안로 376 064-799-3273,1,제주특별자치도,제주시
1297,제주특별자치도 제주시 관덕로 55 (일도일동)064-757-9892,1,제주특별자치도,제주시
1298,제주특별자치도 제주시 도령로 27 (노형동)064-745-8914,1,제주특별자치도,제주시
1299,제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스064-745-9817,1,제주특별자치도,제주시
1300,"제주특별자치도 제주시 1100로 3348, 신제주이마트 1층 (노형동)064-748-8657",1,제주특별자치도,제주시
1301,세종특별자치시 세종시 다정북로 219 (다정동)044-864-3627,1,세종특별자치시,세종시
1302,세종특별자치시 세종시 새롬중앙로 64 (새롬동)044-866-3494,1,세종특별자치시,세종시
1303,세종특별자치시 세종시 한누리대로 499 (어진동)044-868-3297,1,세종특별자치시,세종시
1304,세종특별자치시 세종시 도움3로 105-10 (종촌동) 성운프라자044-868-5480,1,세종특별자치시,세종시
1305,세종특별자치시 세종시 한누리대로 169 행복타워 1층044-863-7840,1,세종특별자치시,세종시
1306,세종특별자치시 세종시 금송로 687(가람동 406) 이마트 세종점044-864-4876,1,세종특별자치시,세종시
1307,세종특별자치시 세종시 도움8로 81 (어진동)044-867-8705,1,세종특별자치시,세종시
